name,label,concept,predicateType,group,limit,attributes,required
B17026_002E,Estimate!!Total!!Under .50,RATIO OF INCOME TO POVERTY LEVEL OF FAMILIES IN THE PAST 12 MONTHS,int,B17026,0,"B17026_002EA,B17026_002M,B17026_002MA",NA
B17026_003E,Estimate!!Total!!.50 to .74,RATIO OF INCOME TO POVERTY LEVEL OF FAMILIES IN THE PAST 12 MONTHS,int,B17026,0,"B17026_003EA,B17026_003M,B17026_003MA",NA
B17026_004E,Estimate!!Total!!.75 to .99,RATIO OF INCOME TO POVERTY LEVEL OF FAMILIES IN THE PAST 12 MONTHS,int,B17026,0,"B17026_004EA,B17026_004M,B17026_004MA",NA
B17026_005E,Estimate!!Total!!1.00 to 1.24,RATIO OF INCOME TO POVERTY LEVEL OF FAMILIES IN THE PAST 12 MONTHS,int,B17026,0,"B17026_005EA,B17026_005M,B17026_005MA",NA
B17026_006E,Estimate!!Total!!1.25 to 1.49,RATIO OF INCOME TO POVERTY LEVEL OF FAMILIES IN THE PAST 12 MONTHS,int,B17026,0,"B17026_006EA,B17026_006M,B17026_006MA",NA
B17026_007E,Estimate!!Total!!1.50 to 1.74,RATIO OF INCOME TO POVERTY LEVEL OF FAMILIES IN THE PAST 12 MONTHS,int,B17026,0,"B17026_007EA,B17026_007M,B17026_007MA",NA
B17026_008E,Estimate!!Total!!1.75 to 1.84,RATIO OF INCOME TO POVERTY LEVEL OF FAMILIES IN THE PAST 12 MONTHS,int,B17026,0,"B17026_008EA,B17026_008M,B17026_008MA",NA
B17026_009E,Estimate!!Total!!1.85 to 1.99,RATIO OF INCOME TO POVERTY LEVEL OF FAMILIES IN THE PAST 12 MONTHS,int,B17026,0,"B17026_009EA,B17026_009M,B17026_009MA",NA
B17026_010E,Estimate!!Total!!2.00 to 2.99,RATIO OF INCOME TO POVERTY LEVEL OF FAMILIES IN THE PAST 12 MONTHS,int,B17026,0,"B17026_010EA,B17026_010M,B17026_010MA",NA
B17026_011E,Estimate!!Total!!3.00 to 3.99,RATIO OF INCOME TO POVERTY LEVEL OF FAMILIES IN THE PAST 12 MONTHS,int,B17026,0,"B17026_011EA,B17026_011M,B17026_011MA",NA
B17026_012E,Estimate!!Total!!4.00 to 4.99,RATIO OF INCOME TO POVERTY LEVEL OF FAMILIES IN THE PAST 12 MONTHS,int,B17026,0,"B17026_012EA,B17026_012M,B17026_012MA",NA
B17026_013E,Estimate!!Total!!5.00 and over,RATIO OF INCOME TO POVERTY LEVEL OF FAMILIES IN THE PAST 12 MONTHS,int,B17026,0,"B17026_013EA,B17026_013M,B17026_013MA",NA
B19013_001E,Estimate!!Median household income in the past 12 months (in 2010 inflation-adjusted dollars),MEDIAN HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS),int,B19013,0,"B19013_001EA,B19013_001M,B19013_001MA",NA
B19052_001E,Estimate!!Total,WAGE OR SALARY INCOME IN THE PAST 12 MONTHS FOR HOUSEHOLDS,int,B19052,0,"B19052_001EA,B19052_001M,B19052_001MA",NA
B19052_002E,Estimate!!Total!!With wage or salary income,WAGE OR SALARY INCOME IN THE PAST 12 MONTHS FOR HOUSEHOLDS,int,B19052,0,"B19052_002EA,B19052_002M,B19052_002MA",NA
B19052_003E,Estimate!!Total!!No wage or salary income,WAGE OR SALARY INCOME IN THE PAST 12 MONTHS FOR HOUSEHOLDS,int,B19052,0,"B19052_003EA,B19052_003M,B19052_003MA",NA
B19053_001E,Estimate!!Total,SELF-EMPLOYMENT INCOME IN THE PAST 12 MONTHS FOR HOUSEHOLDS,int,B19053,0,"B19053_001EA,B19053_001M,B19053_001MA",NA
B19053_002E,Estimate!!Total!!With self-employment income,SELF-EMPLOYMENT INCOME IN THE PAST 12 MONTHS FOR HOUSEHOLDS,int,B19053,0,"B19053_002EA,B19053_002M,B19053_002MA",NA
B19053_003E,Estimate!!Total!!No self-employment income,SELF-EMPLOYMENT INCOME IN THE PAST 12 MONTHS FOR HOUSEHOLDS,int,B19053,0,"B19053_003EA,B19053_003M,B19053_003MA",NA
B19054_001E,Estimate!!Total,"INTEREST, DIVIDENDS, OR NET RENTAL INCOME IN THE PAST 12 MONTHS FOR HOUSEHOLDS",int,B19054,0,"B19054_001EA,B19054_001M,B19054_001MA",NA
B19054_002E,"Estimate!!Total!!With interest, dividends, or net rental income","INTEREST, DIVIDENDS, OR NET RENTAL INCOME IN THE PAST 12 MONTHS FOR HOUSEHOLDS",int,B19054,0,"B19054_002EA,B19054_002M,B19054_002MA",NA
B19054_003E,"Estimate!!Total!!No interest, dividends, or net rental income","INTEREST, DIVIDENDS, OR NET RENTAL INCOME IN THE PAST 12 MONTHS FOR HOUSEHOLDS",int,B19054,0,"B19054_003EA,B19054_003M,B19054_003MA",NA
B19055_001E,Estimate!!Total,SOCIAL SECURITY INCOME IN THE PAST 12 MONTHS FOR HOUSEHOLDS,int,B19055,0,"B19055_001EA,B19055_001M,B19055_001MA",NA
B19055_002E,Estimate!!Total!!With Social Security income,SOCIAL SECURITY INCOME IN THE PAST 12 MONTHS FOR HOUSEHOLDS,int,B19055,0,"B19055_002EA,B19055_002M,B19055_002MA",NA
B19055_003E,Estimate!!Total!!No Social Security income,SOCIAL SECURITY INCOME IN THE PAST 12 MONTHS FOR HOUSEHOLDS,int,B19055,0,"B19055_003EA,B19055_003M,B19055_003MA",NA
B19056_001E,Estimate!!Total,SUPPLEMENTAL SECURITY INCOME (SSI) IN THE PAST 12 MONTHS FOR HOUSEHOLDS,int,B19056,0,"B19056_001EA,B19056_001M,B19056_001MA",NA
B19056_002E,Estimate!!Total!!With Supplemental Security Income (SSI),SUPPLEMENTAL SECURITY INCOME (SSI) IN THE PAST 12 MONTHS FOR HOUSEHOLDS,int,B19056,0,"B19056_002EA,B19056_002M,B19056_002MA",NA
B19056_003E,Estimate!!Total!!No Supplemental Security Income (SSI),SUPPLEMENTAL SECURITY INCOME (SSI) IN THE PAST 12 MONTHS FOR HOUSEHOLDS,int,B19056,0,"B19056_003EA,B19056_003M,B19056_003MA",NA
B19057_001E,Estimate!!Total,PUBLIC ASSISTANCE INCOME IN THE PAST 12 MONTHS FOR HOUSEHOLDS,int,B19057,0,"B19057_001EA,B19057_001M,B19057_001MA",NA
B19057_002E,Estimate!!Total!!With public assistance income,PUBLIC ASSISTANCE INCOME IN THE PAST 12 MONTHS FOR HOUSEHOLDS,int,B19057,0,"B19057_002EA,B19057_002M,B19057_002MA",NA
B19057_003E,Estimate!!Total!!No public assistance income,PUBLIC ASSISTANCE INCOME IN THE PAST 12 MONTHS FOR HOUSEHOLDS,int,B19057,0,"B19057_003EA,B19057_003M,B19057_003MA",NA
B19058_001E,Estimate!!Total,PUBLIC ASSISTANCE INCOME OR FOOD STAMPS/SNAP IN THE PAST 12 MONTHS FOR HOUSEHOLDS,int,B19058,0,"B19058_001EA,B19058_001M,B19058_001MA",NA
B19058_002E,Estimate!!Total!!With cash public assistance or Food Stamps/SNAP,PUBLIC ASSISTANCE INCOME OR FOOD STAMPS/SNAP IN THE PAST 12 MONTHS FOR HOUSEHOLDS,int,B19058,0,"B19058_002EA,B19058_002M,B19058_002MA",NA
B19058_003E,Estimate!!Total!!No cash public assistance or Food Stamps/SNAP,PUBLIC ASSISTANCE INCOME OR FOOD STAMPS/SNAP IN THE PAST 12 MONTHS FOR HOUSEHOLDS,int,B19058,0,"B19058_003EA,B19058_003M,B19058_003MA",NA
B19059_001E,Estimate!!Total,RETIREMENT INCOME IN THE PAST 12 MONTHS FOR HOUSEHOLDS,int,B19059,0,"B19059_001EA,B19059_001M,B19059_001MA",NA
B19059_002E,Estimate!!Total!!With retirement income,RETIREMENT INCOME IN THE PAST 12 MONTHS FOR HOUSEHOLDS,int,B19059,0,"B19059_002EA,B19059_002M,B19059_002MA",NA
B19059_003E,Estimate!!Total!!No retirement income,RETIREMENT INCOME IN THE PAST 12 MONTHS FOR HOUSEHOLDS,int,B19059,0,"B19059_003EA,B19059_003M,B19059_003MA",NA
B19060_001E,Estimate!!Total,OTHER TYPES OF INCOME IN THE PAST 12 MONTHS FOR HOUSEHOLDS,int,B19060,0,"B19060_001EA,B19060_001M,B19060_001MA",NA
B19060_002E,Estimate!!Total!!With other types of income,OTHER TYPES OF INCOME IN THE PAST 12 MONTHS FOR HOUSEHOLDS,int,B19060,0,"B19060_002EA,B19060_002M,B19060_002MA",NA
B19060_003E,Estimate!!Total!!No other types of income,OTHER TYPES OF INCOME IN THE PAST 12 MONTHS FOR HOUSEHOLDS,int,B19060,0,"B19060_003EA,B19060_003M,B19060_003MA",NA
B19083_001E,Estimate!!Gini Index,GINI INDEX OF INCOME INEQUALITY,float,B19083,0,"B19083_001EA,B19083_001M,B19083_001MA",NA
B23018_001E,Estimate!!Aggregate usual hours,AGGREGATE USUAL HOURS WORKED IN THE PAST 12 MONTHS BY SEX FOR WORKERS 16 TO 64 YEARS,int,B23018,0,"B23018_001EA,B23018_001M,B23018_001MA",NA
B23018_002E,Estimate!!Aggregate usual hours!!Male,AGGREGATE USUAL HOURS WORKED IN THE PAST 12 MONTHS BY SEX FOR WORKERS 16 TO 64 YEARS,int,B23018,0,"B23018_002EA,B23018_002M,B23018_002MA",NA
B23018_003E,Estimate!!Aggregate usual hours!!Female,AGGREGATE USUAL HOURS WORKED IN THE PAST 12 MONTHS BY SEX FOR WORKERS 16 TO 64 YEARS,int,B23018,0,"B23018_003EA,B23018_003M,B23018_003MA",NA
B24080_001E,Estimate!!Total,SEX BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,B24080,0,"B24080_001EA,B24080_001M,B24080_001MA",NA
B24080_002E,Estimate!!Total!!Male,SEX BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,B24080,0,"B24080_002EA,B24080_002M,B24080_002MA",NA
B24080_003E,Estimate!!Total!!Male!!Private for-profit wage and salary workers,SEX BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,B24080,0,"B24080_003EA,B24080_003M,B24080_003MA",NA
B24080_004E,Estimate!!Total!!Male!!Private for-profit wage and salary workers!!Employee of private company workers,SEX BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,B24080,0,"B24080_004EA,B24080_004M,B24080_004MA",NA
B24080_005E,Estimate!!Total!!Male!!Private for-profit wage and salary workers!!Self-employed in own incorporated business workers,SEX BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,B24080,0,"B24080_005EA,B24080_005M,B24080_005MA",NA
B24080_006E,Estimate!!Total!!Male!!Private not-for-profit wage and salary workers,SEX BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,B24080,0,"B24080_006EA,B24080_006M,B24080_006MA",NA
B24080_007E,Estimate!!Total!!Male!!Local government workers,SEX BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,B24080,0,"B24080_007EA,B24080_007M,B24080_007MA",NA
B24080_008E,Estimate!!Total!!Male!!State government workers,SEX BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,B24080,0,"B24080_008EA,B24080_008M,B24080_008MA",NA
B24080_009E,Estimate!!Total!!Male!!Federal government workers,SEX BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,B24080,0,"B24080_009EA,B24080_009M,B24080_009MA",NA
B24080_010E,Estimate!!Total!!Male!!Self-employed in own not incorporated business workers,SEX BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,B24080,0,"B24080_010EA,B24080_010M,B24080_010MA",NA
B24080_011E,Estimate!!Total!!Male!!Unpaid family workers,SEX BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,B24080,0,"B24080_011EA,B24080_011M,B24080_011MA",NA
B24080_012E,Estimate!!Total!!Female,SEX BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,B24080,0,"B24080_012EA,B24080_012M,B24080_012MA",NA
B24080_013E,Estimate!!Total!!Female!!Private for-profit wage and salary workers,SEX BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,B24080,0,"B24080_013EA,B24080_013M,B24080_013MA",NA
B24080_014E,Estimate!!Total!!Female!!Private for-profit wage and salary workers!!Employee of private company workers,SEX BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,B24080,0,"B24080_014EA,B24080_014M,B24080_014MA",NA
B24080_015E,Estimate!!Total!!Female!!Private for-profit wage and salary workers!!Self-employed in own incorporated business workers,SEX BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,B24080,0,"B24080_015EA,B24080_015M,B24080_015MA",NA
B24080_016E,Estimate!!Total!!Female!!Private not-for-profit wage and salary workers,SEX BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,B24080,0,"B24080_016EA,B24080_016M,B24080_016MA",NA
B24080_017E,Estimate!!Total!!Female!!Local government workers,SEX BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,B24080,0,"B24080_017EA,B24080_017M,B24080_017MA",NA
B24080_018E,Estimate!!Total!!Female!!State government workers,SEX BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,B24080,0,"B24080_018EA,B24080_018M,B24080_018MA",NA
B24080_019E,Estimate!!Total!!Female!!Federal government workers,SEX BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,B24080,0,"B24080_019EA,B24080_019M,B24080_019MA",NA
B24080_020E,Estimate!!Total!!Female!!Self-employed in own not incorporated business workers,SEX BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,B24080,0,"B24080_020EA,B24080_020M,B24080_020MA",NA
B24080_021E,Estimate!!Total!!Female!!Unpaid family workers,SEX BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER,int,B24080,0,"B24080_021EA,B24080_021M,B24080_021MA",NA
B24126_001E,Estimate!!Total,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_001EA,B24126_001M,B24126_001MA",NA
B24126_002E,Estimate!!Total!!Chief executives,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_002EA,B24126_002M,B24126_002MA",NA
B24126_003E,Estimate!!Total!!General and operations managers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_003EA,B24126_003M,B24126_003MA",NA
B24126_004E,Estimate!!Total!!Legislators,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_004EA,B24126_004M,B24126_004MA",NA
B24126_005E,Estimate!!Total!!Advertising and promotions managers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_005EA,B24126_005M,B24126_005MA",NA
B24126_006E,Estimate!!Total!!Marketing and sales managers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_006EA,B24126_006M,B24126_006MA",NA
B24126_007E,Estimate!!Total!!Public relations and fundraising managers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_007EA,B24126_007M,B24126_007MA",NA
B24126_008E,Estimate!!Total!!Administrative services managers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_008EA,B24126_008M,B24126_008MA",NA
B24126_009E,Estimate!!Total!!Computer and information systems managers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_009EA,B24126_009M,B24126_009MA",NA
B24126_010E,Estimate!!Total!!Financial managers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_010EA,B24126_010M,B24126_010MA",NA
B24126_011E,Estimate!!Total!!Compensation and benefits managers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_011EA,B24126_011M,B24126_011MA",NA
B24126_012E,Estimate!!Total!!Human resources managers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_012EA,B24126_012M,B24126_012MA",NA
B24126_013E,Estimate!!Total!!Training and development managers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_013EA,B24126_013M,B24126_013MA",NA
B24126_014E,Estimate!!Total!!Industrial production managers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_014EA,B24126_014M,B24126_014MA",NA
B24126_015E,Estimate!!Total!!Purchasing managers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_015EA,B24126_015M,B24126_015MA",NA
B24126_016E,"Estimate!!Total!!Transportation, storage, and distribution managers","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_016EA,B24126_016M,B24126_016MA",NA
B24126_017E,"Estimate!!Total!!Farmers, ranchers, and other agricultural managers","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_017EA,B24126_017M,B24126_017MA",NA
B24126_018E,Estimate!!Total!!Construction managers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_018EA,B24126_018M,B24126_018MA",NA
B24126_019E,Estimate!!Total!!Education administrators,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_019EA,B24126_019M,B24126_019MA",NA
B24126_020E,Estimate!!Total!!Architectural and engineering managers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_020EA,B24126_020M,B24126_020MA",NA
B24126_021E,Estimate!!Total!!Food service managers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_021EA,B24126_021M,B24126_021MA",NA
B24126_022E,Estimate!!Total!!Funeral service managers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_022EA,B24126_022M,B24126_022MA",NA
B24126_023E,Estimate!!Total!!Gaming managers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_023EA,B24126_023M,B24126_023MA",NA
B24126_024E,Estimate!!Total!!Lodging managers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_024EA,B24126_024M,B24126_024MA",NA
B24126_025E,Estimate!!Total!!Medical and health services managers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_025EA,B24126_025M,B24126_025MA",NA
B24126_026E,Estimate!!Total!!Natural sciences managers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_026EA,B24126_026M,B24126_026MA",NA
B24126_027E,Estimate!!Total!!Postmasters and mail superintendents,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_027EA,B24126_027M,B24126_027MA",NA
B24126_028E,"Estimate!!Total!!Property, real estate, and community association managers","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_028EA,B24126_028M,B24126_028MA",NA
B24126_029E,Estimate!!Total!!Social and community service managers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_029EA,B24126_029M,B24126_029MA",NA
B24126_030E,Estimate!!Total!!Emergency management directors,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_030EA,B24126_030M,B24126_030MA",NA
B24126_031E,"Estimate!!Total!!Managers, all other","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_031EA,B24126_031M,B24126_031MA",NA
B24126_032E,"Estimate!!Total!!Agents and business managers of artists, performers, and athletes","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_032EA,B24126_032M,B24126_032MA",NA
B24126_033E,"Estimate!!Total!!Buyers and purchasing agents, farm products","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_033EA,B24126_033M,B24126_033MA",NA
B24126_034E,"Estimate!!Total!!Wholesale and retail buyers, except farm products","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_034EA,B24126_034M,B24126_034MA",NA
B24126_035E,"Estimate!!Total!!Purchasing agents, except wholesale, retail, and farm products","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_035EA,B24126_035M,B24126_035MA",NA
B24126_036E,"Estimate!!Total!!Claims adjusters, appraisers, examiners, and investigators","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_036EA,B24126_036M,B24126_036MA",NA
B24126_037E,Estimate!!Total!!Compliance officers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_037EA,B24126_037M,B24126_037MA",NA
